,Village,Village Latitude,Village Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
12112,Pheta,23.43347930908203,85.23429107666016,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
12113,Pheta,23.43347930908203,85.23429107666016,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
12114,Pheta,23.43347930908203,85.23429107666016,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
12115,Pheta,23.43347930908203,85.23429107666016,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
12116,Pheta,23.43347930908203,85.23429107666016,Hatia Railway Station,23.309754476257524,85.30840584304235,Train Station
12117,Pheta,23.43347930908203,85.23429107666016,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
12118,Pheta,23.43347930908203,85.23429107666016,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
12119,Piriyo,23.44428062438965,85.18502044677734,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
12120,Piriyo,23.44428062438965,85.18502044677734,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
12121,Piriyo,23.44428062438965,85.18502044677734,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
12122,Piriyo,23.44428062438965,85.18502044677734,JSCA International Stadium Complex,23.310397965140343,85.27495782117664,Stadium
12123,Piriyo,23.44428062438965,85.18502044677734,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
12124,Piriyo,23.44428062438965,85.18502044677734,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
12125,Piriyo,23.44428062438965,85.18502044677734,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
12126,Piriyo,23.44428062438965,85.18502044677734,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
12127,Piriyo,23.44428062438965,85.18502044677734,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
12128,Piriyo,23.44428062438965,85.18502044677734,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
12129,Piriyo,23.44428062438965,85.18502044677734,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
12130,Piriyo,23.44428062438965,85.18502044677734,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
12131,Piriyo,23.44428062438965,85.18502044677734,Hatia Railway Station,23.309754476257524,85.30840584304235,Train Station
12132,Ratu (CT),23.393970489501953,85.30177307128906,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
12133,Ratu (CT),23.393970489501953,85.30177307128906,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
12134,Ratu (CT),23.393970489501953,85.30177307128906,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
12135,Ratu (CT),23.393970489501953,85.30177307128906,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
12136,Ratu (CT),23.393970489501953,85.30177307128906,JSCA International Stadium Complex,23.310397965140343,85.27495782117664,Stadium
12137,Ratu (CT),23.393970489501953,85.30177307128906,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
12138,Ratu (CT),23.393970489501953,85.30177307128906,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
12139,Ratu (CT),23.393970489501953,85.30177307128906,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
12140,Ratu (CT),23.393970489501953,85.30177307128906,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
12141,Ratu (CT),23.393970489501953,85.30177307128906,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
12142,Ratu (CT),23.393970489501953,85.30177307128906,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
12143,Ratu (CT),23.393970489501953,85.30177307128906,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
12144,Ratu (CT),23.393970489501953,85.30177307128906,Hatia Railway Station,23.309754476257524,85.30840584304235,Train Station
12145,Ratu (CT),23.393970489501953,85.30177307128906,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
12146,Ratu (CT),23.393970489501953,85.30177307128906,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
12147,Tarup,23.393970489501953,85.30177307128906,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
12148,Tarup,23.393970489501953,85.30177307128906,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
12149,Tarup,23.393970489501953,85.30177307128906,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
12150,Tarup,23.393970489501953,85.30177307128906,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
12151,Tarup,23.393970489501953,85.30177307128906,JSCA International Stadium Complex,23.310397965140343,85.27495782117664,Stadium
12152,Tarup,23.393970489501953,85.30177307128906,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
12153,Tarup,23.393970489501953,85.30177307128906,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
12154,Tarup,23.393970489501953,85.30177307128906,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
12155,Tarup,23.393970489501953,85.30177307128906,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
12156,Tarup,23.393970489501953,85.30177307128906,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
12157,Tarup,23.393970489501953,85.30177307128906,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
12158,Tarup,23.393970489501953,85.30177307128906,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
12159,Tarup,23.393970489501953,85.30177307128906,Hatia Railway Station,23.309754476257524,85.30840584304235,Train Station
12160,Tarup,23.393970489501953,85.30177307128906,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
12161,Tarup,23.393970489501953,85.30177307128906,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
12162,Tigra,23.38179016113281,85.17259216308594,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
12163,Tigra,23.38179016113281,85.17259216308594,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
12164,Tigra,23.38179016113281,85.17259216308594,JSCA International Stadium Complex,23.310397965140343,85.27495782117664,Stadium
12165,Tigra,23.38179016113281,85.17259216308594,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
12166,Tigra,23.38179016113281,85.17259216308594,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
12167,Tigra,23.38179016113281,85.17259216308594,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
12168,Tigra,23.38179016113281,85.17259216308594,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
12169,Tigra,23.38179016113281,85.17259216308594,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
12170,Tigra,23.38179016113281,85.17259216308594,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
12171,Tigra,23.38179016113281,85.17259216308594,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
12172,Tigra,23.38179016113281,85.17259216308594,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
12173,Tigra,23.38179016113281,85.17259216308594,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
12174,Tigra,23.38179016113281,85.17259216308594,Hatia Railway Station,23.309754476257524,85.30840584304235,Train Station
12175,Usamatu,23.393970489501953,85.30177307128906,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
12176,Usamatu,23.393970489501953,85.30177307128906,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
12177,Usamatu,23.393970489501953,85.30177307128906,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
12178,Usamatu,23.393970489501953,85.30177307128906,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
12179,Usamatu,23.393970489501953,85.30177307128906,JSCA International Stadium Complex,23.310397965140343,85.27495782117664,Stadium
12180,Usamatu,23.393970489501953,85.30177307128906,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
12181,Usamatu,23.393970489501953,85.30177307128906,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
12182,Usamatu,23.393970489501953,85.30177307128906,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
12183,Usamatu,23.393970489501953,85.30177307128906,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
12184,Usamatu,23.393970489501953,85.30177307128906,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
12185,Usamatu,23.393970489501953,85.30177307128906,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
12186,Usamatu,23.393970489501953,85.30177307128906,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
12187,Usamatu,23.393970489501953,85.30177307128906,Hatia Railway Station,23.309754476257524,85.30840584304235,Train Station
12188,Usamatu,23.393970489501953,85.30177307128906,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
12189,Usamatu,23.393970489501953,85.30177307128906,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
12190,Ajaigarh,23.416790008544922,85.76007080078125,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12191,Ajaigarh,23.416790008544922,85.76007080078125,HDFC Bank,23.536451,85.720508,ATM
12192,Aral,23.30599021911621,85.76439666748047,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12193,Aral,23.30599021911621,85.76439666748047,Muri,23.376867,85.867236,Light Rail Station
12194,Bamhandih,23.363609313964844,85.85685729980469,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12195,Bamhandih,23.363609313964844,85.85685729980469,Muri,23.376867,85.867236,Light Rail Station
12196,Bamhandih,23.363609313964844,85.85685729980469,Axis Bank ATM,23.35346985,85.99347687,ATM
12197,Bamhni(Bhabhani),23.38602066040039,85.760498046875,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12198,Bamhni(Bhabhani),23.38602066040039,85.760498046875,Muri,23.376867,85.867236,Light Rail Station
12199,Bamhni(Bhabhani),23.38602066040039,85.760498046875,Swarnrekha,23.522962,85.70367,Dhaba
12200,Bamhni(Bhabhani),23.38602066040039,85.760498046875,HDFC Bank,23.536451,85.720508,ATM
12201,Bansarori,23.39654922485352,85.862060546875,Muri,23.376867,85.867236,Light Rail Station
12202,Bansarori,23.39654922485352,85.862060546875,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12203,Bansarori,23.39654922485352,85.862060546875,Axis Bank ATM,23.35346985,85.99347687,ATM
12204,Bansarori,23.39654922485352,85.862060546875,HDFC Bank,23.536451,85.720508,ATM
12205,Bansarori,23.39654922485352,85.862060546875,Swarnrekha,23.522962,85.70367,Dhaba
12206,Bantahajam,23.29278945922852,85.79319763183594,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12207,Bantahajam,23.29278945922852,85.79319763183594,Muri,23.376867,85.867236,Light Rail Station
12208,Bantahajam,23.29278945922852,85.79319763183594,Axis Bank ATM,23.35346985,85.99347687,ATM
12209,Banuadih,23.44091033935547,85.81948852539062,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12210,Banuadih,23.44091033935547,85.81948852539062,Muri,23.376867,85.867236,Light Rail Station
12211,Banuadih,23.44091033935547,85.81948852539062,HDFC Bank,23.536451,85.720508,ATM
12212,Banuadih,23.44091033935547,85.81948852539062,Swarnrekha,23.522962,85.70367,Dhaba
12213,Banuadih,23.44091033935547,85.81948852539062,Axis Bank ATM,23.35346985,85.99347687,ATM
12214,Barachangru,23.308000564575195,85.77690124511719,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12215,Barachangru,23.308000564575195,85.77690124511719,Muri,23.376867,85.867236,Light Rail Station
12216,Barkitanr,23.37914085388184,85.79869842529297,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12217,Barkitanr,23.37914085388184,85.79869842529297,Muri,23.376867,85.867236,Light Rail Station
12218,Barkitanr,23.37914085388184,85.79869842529297,Swarnrekha,23.522962,85.70367,Dhaba
12219,Barkitanr,23.37914085388184,85.79869842529297,HDFC Bank,23.536451,85.720508,ATM
12220,Barkitanr,23.37914085388184,85.79869842529297,Axis Bank ATM,23.35346985,85.99347687,ATM
12221,Barnatanr,23.350759506225586,85.79340362548828,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12222,Barnatanr,23.350759506225586,85.79340362548828,Muri,23.376867,85.867236,Light Rail Station
12223,Barnatanr,23.350759506225586,85.79340362548828,Axis Bank ATM,23.35346985,85.99347687,ATM
12224,Barnatanr,23.350759506225586,85.79340362548828,Swarnrekha,23.522962,85.70367,Dhaba
12225,Barnatanr,23.350759506225586,85.79340362548828,HDFC Bank,23.536451,85.720508,ATM
12226,Bhuli,23.44873046875,85.75901794433594,HDFC Bank,23.536451,85.720508,ATM
12227,Bhuli,23.44873046875,85.75901794433594,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12228,Biseriya,23.37693023681641,85.86476135253906,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12229,Biseriya,23.37693023681641,85.86476135253906,Muri,23.376867,85.867236,Light Rail Station
12230,Biseriya,23.37693023681641,85.86476135253906,Axis Bank ATM,23.35346985,85.99347687,ATM
12231,Burhabahera,23.414470672607425,85.77864074707031,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12232,Burhabahera,23.414470672607425,85.77864074707031,HDFC Bank,23.536451,85.720508,ATM
12233,Chatambari,23.34129905700684,85.79750061035156,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12234,Chatambari,23.34129905700684,85.79750061035156,Muri,23.376867,85.867236,Light Rail Station
12235,Chatambari,23.34129905700684,85.79750061035156,Axis Bank ATM,23.35346985,85.99347687,ATM
12236,Chokesiring,23.31294059753418,85.84317016601562,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12237,Chokesiring,23.31294059753418,85.84317016601562,Muri,23.376867,85.867236,Light Rail Station
12238,Chokesiring,23.31294059753418,85.84317016601562,Axis Bank ATM,23.35346985,85.99347687,ATM
12239,Chordera,23.36903953552246,85.80438995361328,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12240,Chordera,23.36903953552246,85.80438995361328,Muri,23.376867,85.867236,Light Rail Station
12241,Chordera,23.36903953552246,85.80438995361328,Axis Bank ATM,23.35346985,85.99347687,ATM
12242,Chordera,23.36903953552246,85.80438995361328,Swarnrekha,23.522962,85.70367,Dhaba
12243,Chordera,23.36903953552246,85.80438995361328,HDFC Bank,23.536451,85.720508,ATM
12244,Chottachangru,23.291030883789066,85.77935028076172,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12245,Chottachangru,23.291030883789066,85.77935028076172,Muri,23.376867,85.867236,Light Rail Station
12246,Dharampur,23.33403968811035,85.78652954101562,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12247,Dharampur,23.33403968811035,85.78652954101562,Muri,23.376867,85.867236,Light Rail Station
12248,Dharampur,23.33403968811035,85.78652954101562,Axis Bank ATM,23.35346985,85.99347687,ATM
12249,Dhautikra,23.37619972229004,85.82298278808594,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12250,Dhautikra,23.37619972229004,85.82298278808594,Muri,23.376867,85.867236,Light Rail Station
12251,Dhautikra,23.37619972229004,85.82298278808594,Axis Bank ATM,23.35346985,85.99347687,ATM
12252,Dhautikra,23.37619972229004,85.82298278808594,Swarnrekha,23.522962,85.70367,Dhaba
12253,Dhautikra,23.37619972229004,85.82298278808594,HDFC Bank,23.536451,85.720508,ATM
12254,Domandih,23.37693023681641,85.86476135253906,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12255,Domandih,23.37693023681641,85.86476135253906,Muri,23.376867,85.867236,Light Rail Station
12256,Domandih,23.37693023681641,85.86476135253906,Axis Bank ATM,23.35346985,85.99347687,ATM
12257,Dowaru,23.37693023681641,85.86476135253906,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12258,Dowaru,23.37693023681641,85.86476135253906,Muri,23.376867,85.867236,Light Rail Station
12259,Dowaru,23.37693023681641,85.86476135253906,Axis Bank ATM,23.35346985,85.99347687,ATM
12260,Dumarbera,23.37693023681641,85.86476135253906,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12261,Dumarbera,23.37693023681641,85.86476135253906,Muri,23.376867,85.867236,Light Rail Station
12262,Dumarbera,23.37693023681641,85.86476135253906,Axis Bank ATM,23.35346985,85.99347687,ATM
12263,Gajha,23.37693023681641,85.86476135253906,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12264,Gajha,23.37693023681641,85.86476135253906,Muri,23.376867,85.867236,Light Rail Station
12265,Gajha,23.37693023681641,85.86476135253906,Axis Bank ATM,23.35346985,85.99347687,ATM
12266,Gargaon,23.392559051513672,85.82731628417969,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12267,Gargaon,23.392559051513672,85.82731628417969,Muri,23.376867,85.867236,Light Rail Station
12268,Gargaon,23.392559051513672,85.82731628417969,Axis Bank ATM,23.35346985,85.99347687,ATM
12269,Gargaon,23.392559051513672,85.82731628417969,Swarnrekha,23.522962,85.70367,Dhaba
12270,Gargaon,23.392559051513672,85.82731628417969,HDFC Bank,23.536451,85.720508,ATM
12271,Garihalmad,23.37693023681641,85.86476135253906,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12272,Garihalmad,23.37693023681641,85.86476135253906,Muri,23.376867,85.867236,Light Rail Station
12273,Garihalmad,23.37693023681641,85.86476135253906,Axis Bank ATM,23.35346985,85.99347687,ATM
12274,Gerebir,23.37693023681641,85.86476135253906,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12275,Gerebir,23.37693023681641,85.86476135253906,Muri,23.376867,85.867236,Light Rail Station
12276,Gerebir,23.37693023681641,85.86476135253906,Axis Bank ATM,23.35346985,85.99347687,ATM
12277,Ghaghra,23.30855941772461,85.74504852294922,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12278,Ghaghra,23.30855941772461,85.74504852294922,Muri,23.376867,85.867236,Light Rail Station
12279,Goradih,23.405630111694336,85.73380279541016,Swarnrekha,23.522962,85.70367,Dhaba
12280,Goradih,23.405630111694336,85.73380279541016,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12281,Goradih,23.405630111694336,85.73380279541016,Muri,23.376867,85.867236,Light Rail Station
12282,Goradih,23.405630111694336,85.73380279541016,HDFC Bank,23.536451,85.720508,ATM
12283,Gorha,23.37693023681641,85.86476135253906,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12284,Gorha,23.37693023681641,85.86476135253906,Muri,23.376867,85.867236,Light Rail Station
12285,Gorha,23.37693023681641,85.86476135253906,Axis Bank ATM,23.35346985,85.99347687,ATM
12286,Hahelupung,23.34956932067871,85.8326187133789,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12287,Hahelupung,23.34956932067871,85.8326187133789,Muri,23.376867,85.867236,Light Rail Station
12288,Hahelupung,23.34956932067871,85.8326187133789,Axis Bank ATM,23.35346985,85.99347687,ATM
12289,Hakedag,23.44331932067871,85.77796936035156,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12290,Hakedag,23.44331932067871,85.77796936035156,HDFC Bank,23.536451,85.720508,ATM
12291,Halmad,23.45218086242676,85.74803161621094,HDFC Bank,23.536451,85.720508,ATM
12292,Halmad,23.45218086242676,85.74803161621094,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12293,Halmad,23.45218086242676,85.74803161621094,Axis Bank ATM,23.573150634766,85.58911895752,ATM
12294,Haridih,23.44347953796387,85.79244232177734,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12295,Haridih,23.44347953796387,85.79244232177734,HDFC Bank,23.536451,85.720508,ATM
12296,Harwadih,23.36581039428711,85.7518081665039,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12297,Harwadih,23.36581039428711,85.7518081665039,Muri,23.376867,85.867236,Light Rail Station
12298,Harwadih,23.36581039428711,85.7518081665039,Swarnrekha,23.522962,85.70367,Dhaba
12299,Harwadih,23.36581039428711,85.7518081665039,HDFC Bank,23.536451,85.720508,ATM
12300,Hesadih,23.34441947937012,85.7283935546875,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12301,Hesadih,23.34441947937012,85.7283935546875,Muri,23.376867,85.867236,Light Rail Station
12302,Hesadih,23.34441947937012,85.7283935546875,Swarnrekha,23.522962,85.70367,Dhaba
12303,Hesadih,23.34441947937012,85.7283935546875,HDFC Bank,23.536451,85.720508,ATM
12304,Holong,23.37693023681641,85.86476135253906,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12305,Holong,23.37693023681641,85.86476135253906,Muri,23.376867,85.867236,Light Rail Station
12306,Holong,23.37693023681641,85.86476135253906,Axis Bank ATM,23.35346985,85.99347687,ATM
12307,Ichag(Ichague),23.362579345703125,85.83979034423828,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12308,Ichag(Ichague),23.362579345703125,85.83979034423828,Muri,23.376867,85.867236,Light Rail Station
12309,Ichag(Ichague),23.362579345703125,85.83979034423828,Axis Bank ATM,23.35346985,85.99347687,ATM
12310,Itihasa,23.37693023681641,85.86476135253906,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12311,Itihasa,23.37693023681641,85.86476135253906,Muri,23.376867,85.867236,Light Rail Station
12312,Itihasa,23.37693023681641,85.86476135253906,Axis Bank ATM,23.35346985,85.99347687,ATM
12313,Jabla,23.34787940979004,85.86003875732422,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12314,Jabla,23.34787940979004,85.86003875732422,Muri,23.376867,85.867236,Light Rail Station
12315,Jabla,23.34787940979004,85.86003875732422,Axis Bank ATM,23.35346985,85.99347687,ATM
12316,Jaluhutang,23.439350128173828,85.75154113769531,HDFC Bank,23.536451,85.720508,ATM
12317,Jaluhutang,23.439350128173828,85.75154113769531,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12318,Jaradih,23.42221069335937,85.80529022216797,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12319,Jaradih,23.42221069335937,85.80529022216797,Muri,23.376867,85.867236,Light Rail Station
12320,Jaradih,23.42221069335937,85.80529022216797,Swarnrekha,23.522962,85.70367,Dhaba
12321,Jaradih,23.42221069335937,85.80529022216797,HDFC Bank,23.536451,85.720508,ATM
12322,Jaradih,23.42221069335937,85.80529022216797,Axis Bank ATM,23.35346985,85.99347687,ATM
12323,Jaru,23.38203048706055,85.81037139892578,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12324,Jaru,23.38203048706055,85.81037139892578,Muri,23.376867,85.867236,Light Rail Station
12325,Jaru,23.38203048706055,85.81037139892578,Axis Bank ATM,23.35346985,85.99347687,ATM
12326,Jaru,23.38203048706055,85.81037139892578,Swarnrekha,23.522962,85.70367,Dhaba
12327,Jaru,23.38203048706055,85.81037139892578,HDFC Bank,23.536451,85.720508,ATM
12328,Jatra,23.37414932250977,85.83161926269531,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12329,Jatra,23.37414932250977,85.83161926269531,Muri,23.376867,85.867236,Light Rail Station
12330,Jatra,23.37414932250977,85.83161926269531,Axis Bank ATM,23.35346985,85.99347687,ATM
12331,Jatra,23.37414932250977,85.83161926269531,Swarnrekha,23.522962,85.70367,Dhaba
12332,Jatra,23.37414932250977,85.83161926269531,HDFC Bank,23.536451,85.720508,ATM
12333,Jhabri(Ghabari),23.279130935668945,85.80680084228516,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12334,Jhabri(Ghabari),23.279130935668945,85.80680084228516,Muri,23.376867,85.867236,Light Rail Station
12335,Jhabri(Ghabari),23.279130935668945,85.80680084228516,Axis Bank ATM,23.35346985,85.99347687,ATM
12336,Jumla,23.426570892333984,85.73423767089844,HDFC Bank,23.536451,85.720508,ATM
12337,Jumla,23.426570892333984,85.73423767089844,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12338,Kachojara,23.35832023620605,85.81036376953125,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12339,Kachojara,23.35832023620605,85.81036376953125,Muri,23.376867,85.867236,Light Rail Station
12340,Kachojara,23.35832023620605,85.81036376953125,Axis Bank ATM,23.35346985,85.99347687,ATM
12341,Kachojara,23.35832023620605,85.81036376953125,Swarnrekha,23.522962,85.70367,Dhaba
12342,Kachojara,23.35832023620605,85.81036376953125,HDFC Bank,23.536451,85.720508,ATM
12343,Kareyadih,23.29637908935547,85.75775909423828,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12344,Kareyadih,23.29637908935547,85.75775909423828,Muri,23.376867,85.867236,Light Rail Station
12345,Karma,23.37693023681641,85.86476135253906,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12346,Karma,23.37693023681641,85.86476135253906,Muri,23.376867,85.867236,Light Rail Station
12347,Karma,23.37693023681641,85.86476135253906,Axis Bank ATM,23.35346985,85.99347687,ATM
12348,Khalari,23.39517974853516,85.77870178222656,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12349,Khalari,23.39517974853516,85.77870178222656,Muri,23.376867,85.867236,Light Rail Station
12350,Khalari,23.39517974853516,85.77870178222656,Swarnrekha,23.522962,85.70367,Dhaba
12351,Khalari,23.39517974853516,85.77870178222656,HDFC Bank,23.536451,85.720508,ATM
12352,Khapchabera,23.366680145263672,85.83187866210938,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12353,Khapchabera,23.366680145263672,85.83187866210938,Muri,23.376867,85.867236,Light Rail Station
12354,Khapchabera,23.366680145263672,85.83187866210938,Axis Bank ATM,23.35346985,85.99347687,ATM
12355,Khapchabera,23.366680145263672,85.83187866210938,Swarnrekha,23.522962,85.70367,Dhaba
12356,Kita,23.366159439086914,85.77010345458984,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12357,Kita,23.366159439086914,85.77010345458984,Muri,23.376867,85.867236,Light Rail Station
12358,Kita,23.366159439086914,85.77010345458984,Swarnrekha,23.522962,85.70367,Dhaba
12359,Kita,23.366159439086914,85.77010345458984,HDFC Bank,23.536451,85.720508,ATM
12360,Kocho(Koncho),23.37693023681641,85.86476135253906,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12361,Kocho(Koncho),23.37693023681641,85.86476135253906,Muri,23.376867,85.867236,Light Rail Station
12362,Kocho(Koncho),23.37693023681641,85.86476135253906,Axis Bank ATM,23.35346985,85.99347687,ATM
12363,Kolam,23.37693023681641,85.86476135253906,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12364,Kolam,23.37693023681641,85.86476135253906,Muri,23.376867,85.867236,Light Rail Station
12365,Kolam,23.37693023681641,85.86476135253906,Axis Bank ATM,23.35346985,85.99347687,ATM
12366,Kuchu(Kutchu),23.37693023681641,85.86476135253906,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12367,Kuchu(Kutchu),23.37693023681641,85.86476135253906,Muri,23.376867,85.867236,Light Rail Station
12368,Kuchu(Kutchu),23.37693023681641,85.86476135253906,Axis Bank ATM,23.35346985,85.99347687,ATM
12369,Kulsud,23.36166000366211,85.72274780273438,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
12370,Kulsud,23.36166000366211,85.72274780273438,Muri,23.376867,85.867236,Light Rail Station
12371,Kulsud,23.36166000366211,85.72274780273438,Swarnrekha,23.522962,85.70367,Dhaba
12372,Kulsud,23.36166000366211,85.72274780273438,HDFC Bank,23.536451,85.720508,ATM
12373,Kushumtikra,23.41662979125977,85.84101104736328,Muri,23.376867,85.867236,Light Rail Station
12374,Kushumtikra,23.41662979125977,85.84101104736328,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
