,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
989,Teynampet,13.048199653625488,80.24981689453125,Hotel Raaj Bhavan,13.056081720465473,80.24791492244957,Restaurant
990,Teynampet,13.048199653625488,80.24981689453125,My Fortune Chennai,13.045669676855628,80.25746385130165,Hotel
991,Teynampet,13.048199653625488,80.24981689453125,Valluvar kottam,13.055351984709906,80.2445912962423,Park
992,Teynampet,13.048199653625488,80.24981689453125,Spice Haat,13.042657328165845,80.2488974698699,Indian Restaurant
993,Teynampet,13.048199653625488,80.24981689453125,Hotel Ranjit,13.056252716796203,80.24875434430707,Indian Restaurant
994,Teynampet,13.048199653625488,80.24981689453125,Brown Tree,13.046422400440429,80.25596302384595,Food & Drink Shop
995,Teynampet,13.048199653625488,80.24981689453125,Hotel Nandini Palace,13.047442767746322,80.2431994857683,Hotel
996,Teynampet,13.048199653625488,80.24981689453125,Quiznos,13.055274745789687,80.24964639116797,Sandwich Place
997,Teynampet,13.048199653625488,80.24981689453125,Ispahani Centre,13.055099157725794,80.24952081461662,Shopping Mall
998,Thousand Lights,13.058879852294922,80.25198364257812,gabbana.life,13.060752800963758,80.25076801556713,Men's Store
999,Thousand Lights,13.058879852294922,80.25198364257812,Fruit Shop On Greams Road,13.060376790349776,80.25440168065708,Juice Bar
1000,Thousand Lights,13.058879852294922,80.25198364257812,Kabab Corner,13.06016274522497,80.25448502964797,Diner
1001,Thousand Lights,13.058879852294922,80.25198364257812,Amadora Gourmet Ice Cream,13.061030955932136,80.24945912966069,Ice Cream Shop
1002,Thousand Lights,13.058879852294922,80.25198364257812,Nasi And Mee,13.060795839982353,80.24983283193629,Asian Restaurant
1003,Thousand Lights,13.058879852294922,80.25198364257812,Tuscana Pizzeria,13.061523888194492,80.24980596401858,Italian Restaurant
1004,Thousand Lights,13.058879852294922,80.25198364257812,Sandy's Chocolate Laboratory,13.061069932713108,80.24836782681334,Chocolate Shop
1005,Thousand Lights,13.058879852294922,80.25198364257812,Cream & Fudge,13.060964072847362,80.25152140884268,Ice Cream Shop
1006,Thousand Lights,13.058879852294922,80.25198364257812,Mamagoto,13.0608,80.250742,Japanese Curry Restaurant
1007,Thousand Lights,13.058879852294922,80.25198364257812,Häagen-Dazs,13.06004433844705,80.248343532259,Ice Cream Shop
1008,Thousand Lights,13.058879852294922,80.25198364257812,Subway,13.061402842754942,80.24852081154127,Sandwich Place
1009,Thousand Lights,13.058879852294922,80.25198364257812,Taj Coromandel,13.058401656892519,80.24739189971125,Hotel
1010,Thousand Lights,13.058879852294922,80.25198364257812,Little Italy Ristorante,13.06093359684176,80.24723453867736,Italian Restaurant
1011,Thousand Lights,13.058879852294922,80.25198364257812,Subway,13.054786612059926,80.24961761141738,Sandwich Place
1012,Thousand Lights,13.058879852294922,80.25198364257812,Sathyam Cinemas,13.055507758237352,80.25798594343934,Movie Theater
1013,Thousand Lights,13.058879852294922,80.25198364257812,Golden Dragon,13.058382724198397,80.24770818511396,Chinese Restaurant
1014,Thousand Lights,13.058879852294922,80.25198364257812,Sea Shell Family Restaurant,13.057126653918253,80.25506852281758,Middle Eastern Restaurant
1015,Thousand Lights,13.058879852294922,80.25198364257812,Blur,13.055514094046485,80.25784505808498,Gaming Cafe
1016,Thousand Lights,13.058879852294922,80.25198364257812,Serene Sathyam,13.055664873309663,80.25804140639703,Multiplex
1017,Thousand Lights,13.058879852294922,80.25198364257812,Tibbs Frankie,13.060380750530802,80.25430035491368,Restaurant
1018,Thousand Lights,13.058879852294922,80.25198364257812,Cascade Restaurant,13.060091038915441,80.24821090807244,Chinese Restaurant
1019,Thousand Lights,13.058879852294922,80.25198364257812,Pasta Avenue Bistro,13.059827744193042,80.25278254642443,Bistro
1020,Thousand Lights,13.058879852294922,80.25198364257812,Apoorva Sangeetha,13.056380676057069,80.25536826650423,Indian Restaurant
1021,Thousand Lights,13.058879852294922,80.25198364257812,ID,13.055487645057035,80.25787569596562,Indian Restaurant
1022,Thousand Lights,13.058879852294922,80.25198364257812,Starbucks,13.060873277565216,80.25123257079393,Coffee Shop
1023,Thousand Lights,13.058879852294922,80.25198364257812,Sree Mithai Sweets,13.0543563612042,80.24989140747245,Bengali Restaurant
1024,Thousand Lights,13.058879852294922,80.25198364257812,Amethyst,13.057336821056285,80.2594437245671,Café
1025,Thousand Lights,13.058879852294922,80.25198364257812,Aqua,13.053009789283996,80.25002515534555,Pool
1026,Thousand Lights,13.058879852294922,80.25198364257812,Mövenpick,13.060447482903626,80.24738585159183,Dessert Shop
1027,Thousand Lights,13.058879852294922,80.25198364257812,Coffee Day Lounge,13.060966507788217,80.251422625047,Café
1028,Thousand Lights,13.058879852294922,80.25198364257812,Dessert Studio,13.060424311181144,80.25045494226832,Dessert Shop
1029,Thousand Lights,13.058879852294922,80.25198364257812,Anise,13.05841655626345,80.24732667079513,Coffee Shop
1030,Thousand Lights,13.058879852294922,80.25198364257812,Zaitoon,13.059728080685218,80.2519687880365,Middle Eastern Restaurant
1031,Thousand Lights,13.058879852294922,80.25198364257812,Avenue 195,13.059882562583775,80.2521509689258,Buffet
1032,Thousand Lights,13.058879852294922,80.25198364257812,Hotel Saravana Bhavan,13.054526095174122,80.2562029255469,Indian Restaurant
1033,Thousand Lights,13.058879852294922,80.25198364257812,Southern Spice,13.058289708903398,80.24750236716494,Indian Restaurant
1034,Thousand Lights,13.058879852294922,80.25198364257812,Chipstead,13.058388889053848,80.24775473482983,Lounge
1035,Thousand Lights,13.058879852294922,80.25198364257812,The Madras Kafe,13.055178010439942,80.24956061281152,Café
1036,Thousand Lights,13.058879852294922,80.25198364257812,Taj Coromandel 6th Floor Lounge,13.058187335408087,80.24764812066904,Café
1037,Thousand Lights,13.058879852294922,80.25198364257812,The Marina,13.067310668481305,80.25211702382008,Seafood Restaurant
1038,Thousand Lights,13.058879852294922,80.25198364257812,Writer's Cafe,13.054464837472517,80.25735092163427,Café
1039,Thousand Lights,13.058879852294922,80.25198364257812,Moti Mahal Deluxe,13.060812702717618,80.24549155680413,Indian Restaurant
1040,Thousand Lights,13.058879852294922,80.25198364257812,Chat On Chinese,13.055375486288638,80.24950482586954,Asian Restaurant
1041,Thousand Lights,13.058879852294922,80.25198364257812,Six Degree,13.05560479395829,80.25811549580285,Movie Theater
1042,Thousand Lights,13.058879852294922,80.25198364257812,Calcutta Pan Shop,13.06202846541986,80.24560403503529,Convenience Store
1043,Thousand Lights,13.058879852294922,80.25198364257812,The Square,13.060838183056061,80.250148897288,Café
1044,Thousand Lights,13.058879852294922,80.25198364257812,Khansama,13.060644447650244,80.24996218982866,Indian Restaurant
1045,Thousand Lights,13.058879852294922,80.25198364257812,Donut House,13.064842559256423,80.25839499137423,Donut Shop
1046,Thousand Lights,13.058879852294922,80.25198364257812,Radisson Blu Hotel,13.067049855353135,80.25574400000005,Hotel
1047,Thousand Lights,13.058879852294922,80.25198364257812,Palmgrove Hotel,13.05316038609115,80.24788372942271,Hotel
1048,Thousand Lights,13.058879852294922,80.25198364257812,Seashell,13.057073450359988,80.25504747532955,Middle Eastern Restaurant
1049,Thousand Lights,13.058879852294922,80.25198364257812,Prego at Taj Coromandel,13.058659311123774,80.24589483095815,Italian Restaurant
1050,Thousand Lights,13.058879852294922,80.25198364257812,Jalpaan,13.05754263142485,80.25533079261477,Vegetarian / Vegan Restaurant
1051,Thousand Lights,13.058879852294922,80.25198364257812,North East Kitchen,13.065308072889023,80.25825824445398,Korean Restaurant
1052,Thousand Lights,13.058879852294922,80.25198364257812,Dahlia,13.062417792763798,80.24528824958001,Japanese Restaurant
1053,Thousand Lights,13.058879852294922,80.25198364257812,Bombay Brasserie,13.066893617254191,80.25196310637325,Indian Restaurant
1054,Thousand Lights,13.058879852294922,80.25198364257812,Cafe Coffee Day,13.060384391469144,80.25323444812761,Café
1055,Thousand Lights,13.058879852294922,80.25198364257812,Arab Kitchen,13.067134318489256,80.25510736445567,Middle Eastern Restaurant
1056,Thousand Lights,13.058879852294922,80.25198364257812,Ecstasy,13.055656095263966,80.2582577147769,Bakery
1057,Thousand Lights,13.058879852294922,80.25198364257812,Fruit Shop on Greams Road,13.061471410765181,80.26066303253174,Juice Bar
1058,Thousand Lights,13.058879852294922,80.25198364257812,Plan B,13.056956030352291,80.25387174725013,Pub
1059,Thousand Lights,13.058879852294922,80.25198364257812,Six Degrees,13.055551811369853,80.25797415293772,Multiplex
1060,Thousand Lights,13.058879852294922,80.25198364257812,Opal Inn,13.056189934038736,80.24885303255638,Chinese Restaurant
1061,Thousand Lights,13.058879852294922,80.25198364257812,Krishnavillasam,13.063540117365472,80.24784621422533,Indian Restaurant
1062,Thousand Lights,13.058879852294922,80.25198364257812,Star Rock,13.053180478128837,80.24819842106704,Nightclub
1063,Thousand Lights,13.058879852294922,80.25198364257812,601,13.053136992524127,80.24981473107475,Coffee Shop
1064,Thousand Lights,13.058879852294922,80.25198364257812,Semmozhi Poongaa,13.050184960784014,80.25208018839585,Park
1065,Thousand Lights,13.058879852294922,80.25198364257812,"Menaka, Hotel Palmgroove, Chennai",13.052833585986008,80.2492489187691,South Indian Restaurant
1066,Thousand Lights,13.058879852294922,80.25198364257812,Delhi Highway,13.061211731112083,80.24995022560007,Indian Restaurant
1067,Thousand Lights,13.058879852294922,80.25198364257812,Cafe Coffee Day,13.055198423209518,80.24947079569363,Coffee Shop
1068,Thousand Lights,13.058879852294922,80.25198364257812,The Lotus,13.053110026457704,80.249821532489,Thai Restaurant
1069,Thousand Lights,13.058879852294922,80.25198364257812,Terrace Café & Grill,13.060666227025658,80.25054038986191,Café
1070,Thousand Lights,13.058879852294922,80.25198364257812,Palimar,13.052770073174909,80.25063734164301,Indian Restaurant
1071,Thousand Lights,13.058879852294922,80.25198364257812,Hoppipola,13.05314984362083,80.24831632646904,Lounge
1072,Thousand Lights,13.058879852294922,80.25198364257812,Goa Portuguesa,13.06075856722829,80.25091502349115,Portuguese Restaurant
1073,Thousand Lights,13.058879852294922,80.25198364257812,Papa John's Pizza,13.057278785516273,80.24846395064166,Pizza Place
1074,Thousand Lights,13.058879852294922,80.25198364257812,Domino's Pizza,13.05295850330225,80.24658378349868,Pizza Place
1075,Thousand Lights,13.058879852294922,80.25198364257812,Pasha,13.053300569335045,80.25029613650436,Nightclub
1076,Thousand Lights,13.058879852294922,80.25198364257812,Seasons,13.05544373619165,80.25785955067963,Multiplex
1077,Thousand Lights,13.058879852294922,80.25198364257812,Jakobs Kitchen,13.060655086569026,80.24845421838569,Indian Restaurant
1078,Thousand Lights,13.058879852294922,80.25198364257812,Sangeetha Restaurant,13.065802202631401,80.25660641334203,Asian Restaurant
1079,Thousand Lights,13.058879852294922,80.25198364257812,"Ballroom, Taj Coromandel",13.058274481285652,80.24758278132963,Hookah Bar
1080,Thousand Lights,13.058879852294922,80.25198364257812,Santham Elite,13.055693213963465,80.25822154072357,Multiplex
1081,Thousand Lights,13.058879852294922,80.25198364257812,Anjappar Chettinad Restaurant,13.055980380274443,80.24847889386132,Indian Restaurant
1082,Thousand Lights,13.058879852294922,80.25198364257812,The Leather Bar,13.053160764278124,80.25019087084235,Bar
1083,Thousand Lights,13.058879852294922,80.25198364257812,Blûr Café,13.055486980938456,80.25781643903991,Café
1084,Thousand Lights,13.058879852294922,80.25198364257812,Gusto,13.06035685345492,80.24544833524538,Café
1085,Thousand Lights,13.058879852294922,80.25198364257812,French Loaf,13.055051338743384,80.25779779440023,Bakery
1086,Thousand Lights,13.058879852294922,80.25198364257812,Dindigul Thalappakatti,13.053834207903694,80.25012796104217,Indian Restaurant
1087,Thousand Lights,13.058879852294922,80.25198364257812,The Park,13.053109535668314,80.25012541155624,Hotel
1088,Thousand Lights,13.058879852294922,80.25198364257812,Yoko Sizzlers,13.060840527739686,80.24867906480596,Steakhouse
1089,Thousand Lights,13.058879852294922,80.25198364257812,Hotel Raaj Bhavan,13.056081720465473,80.24791492244957,Restaurant
1090,Thousand Lights,13.058879852294922,80.25198364257812,Hajiali Juice Centre,13.056840265418238,80.25351734821919,Juice Bar
1091,Thousand Lights,13.058879852294922,80.25198364257812,Hotel Ranjit,13.056252716796203,80.24875434430707,Indian Restaurant
1092,Thousand Lights,13.058879852294922,80.25198364257812,Rangis Chinese Restaurant,13.053877315002897,80.25011192150947,Chinese Restaurant
1093,Thousand Lights,13.058879852294922,80.25198364257812,Hotel Senthur,13.05735331662895,80.25487393267659,Indian Restaurant
1094,Thousand Lights,13.058879852294922,80.25198364257812,Landmark,13.055333305556626,80.24459590304832,Bookstore
1095,Thousand Lights,13.058879852294922,80.25198364257812,Accel Frontline,13.061386846995184,80.2544431372356,Electronics Store
1096,Thousand Lights,13.058879852294922,80.25198364257812,Southern Spice,13.058325441420122,80.24732049000859,South Indian Restaurant
1097,Thousand Lights,13.058879852294922,80.25198364257812,Quiznos,13.055274745789687,80.24964639116797,Sandwich Place
1098,Gopalapuram,13.046059608459473,80.25746154785156,Z The Tapas Bar & Restaurant,13.045807861696787,80.25801341570235,Bar
1099,Gopalapuram,13.046059608459473,80.25746154785156,Nando's,13.046236543084332,80.25626732980982,African Restaurant
1100,Gopalapuram,13.046059608459473,80.25746154785156,The Brew Room,13.045472837636893,80.26096006257893,Café
1101,Gopalapuram,13.046059608459473,80.25746154785156,Maris Hotel Chennai,13.04560312930525,80.25782638518567,Hotel
1102,Gopalapuram,13.046059608459473,80.25746154785156,Fruit Shop on Greams Road,13.046358066318183,80.25613617888791,Juice Bar
1103,Gopalapuram,13.046059608459473,80.25746154785156,Bay Leaf,13.047546700600272,80.25508267442002,Indian Restaurant
1104,Gopalapuram,13.046059608459473,80.25746154785156,Fitness One,13.044031364065846,80.25899043479876,Gym
1105,Gopalapuram,13.046059608459473,80.25746154785156,Imagine iStore,13.044340059308322,80.25977858595998,Electronics Store
1106,Gopalapuram,13.046059608459473,80.25746154785156,Sheraton Chola Hotel Chennai,13.045870587990002,80.25698630238806,Hotel
1107,Gopalapuram,13.046059608459473,80.25746154785156,Ente Keralam,13.04218774562721,80.25588001004309,Kerala Restaurant
1108,Gopalapuram,13.046059608459473,80.25746154785156,Dario's,13.044591973734013,80.25590251171815,Italian Restaurant
1109,Gopalapuram,13.046059608459473,80.25746154785156,Gangotree,13.0472419839075,80.25453810828202,Indian Restaurant
1110,Gopalapuram,13.046059608459473,80.25746154785156,Music Academy,13.045824692206624,80.25964792592062,Concert Hall
1111,Gopalapuram,13.046059608459473,80.25746154785156,TOVO infusion,13.044976577071765,80.26176500202898,Comfort Food Restaurant
1112,Gopalapuram,13.046059608459473,80.25746154785156,Lloyds Tea House - lloyds road,13.050559041398648,80.2558950539256,Tea Room
1113,Gopalapuram,13.046059608459473,80.25746154785156,Cream Stone,13.041228890933489,80.25858021797507,Ice Cream Shop
1114,Gopalapuram,13.046059608459473,80.25746154785156,Copper Chimney,13.045660803162205,80.25805863141214,Indian Restaurant
1115,Gopalapuram,13.046059608459473,80.25746154785156,Narada Gana Sabha,13.041440203551193,80.258630304959,Concert Hall
1116,Gopalapuram,13.046059608459473,80.25746154785156,Home Centre by Lifestyle,13.038711594190751,80.25719350719768,Furniture / Home Store
1117,Gopalapuram,13.046059608459473,80.25746154785156,Poes Gardens,13.042757651956606,80.25616358391039,Garden
1118,Gopalapuram,13.046059608459473,80.25746154785156,Snofield,13.045162944872892,80.25963753247012,Dessert Shop
1119,Gopalapuram,13.046059608459473,80.25746154785156,The English Tearoom at The Faraway Tree,13.043223070101755,80.25639571283482,Tea Room
1120,Gopalapuram,13.046059608459473,80.25746154785156,Kalpa Druma,13.04576988677172,80.25713812524188,Arts & Crafts Store
1121,Gopalapuram,13.046059608459473,80.25746154785156,Freeze Zone,13.042956676622032,80.25949809266112,Ice Cream Shop
1122,Gopalapuram,13.046059608459473,80.25746154785156,BAY 146,13.045470144427185,80.2611212360205,Lounge
1123,Gopalapuram,13.046059608459473,80.25746154785156,Hotel Saravana Bhavan,13.044409912548184,80.26412494093498,Vegetarian / Vegan Restaurant
1124,Gopalapuram,13.046059608459473,80.25746154785156,Kaidi Kitchen,13.044599249699667,80.2614578572221,Restaurant
1125,Gopalapuram,13.046059608459473,80.25746154785156,Amaravathi Restaurant,13.04513833034845,80.25955960925076,South Indian Restaurant
1126,Gopalapuram,13.046059608459473,80.25746154785156,Don Pepe Tex Mex,13.045616743298325,80.25806365691723,Mexican Restaurant
1127,Gopalapuram,13.046059608459473,80.25746154785156,Crossword,13.037832396300947,80.25651139632515,Bookstore
1128,Gopalapuram,13.046059608459473,80.25746154785156,Writer's Cafe,13.054464837472517,80.25735092163427,Café
1129,Gopalapuram,13.046059608459473,80.25746154785156,Hotel Saravana Bhavan,13.054526095174122,80.2562029255469,Indian Restaurant
1130,Gopalapuram,13.046059608459473,80.25746154785156,Tangerine,13.039158201036566,80.2556614208548,Restaurant
1131,Gopalapuram,13.046059608459473,80.25746154785156,Semmozhi Poongaa,13.050184960784014,80.25208018839585,Park
1132,Gopalapuram,13.046059608459473,80.25746154785156,Kay,13.046526253689372,80.25557873909933,Women's Store
1133,Gopalapuram,13.046059608459473,80.25746154785156,Bayleaf,13.046656224180579,80.25485147425746,Indian Restaurant
1134,Gopalapuram,13.046059608459473,80.25746154785156,Currytown (The Taste of North),13.045948147773743,80.26144087314606,Indian Restaurant
1135,Gopalapuram,13.046059608459473,80.25746154785156,Gormei Market,13.042822112143945,80.26004118637397,Grocery Store
1136,Gopalapuram,13.046059608459473,80.25746154785156,Idli Vilas,13.045112194333646,80.26126482973085,Indian Restaurant
1137,Gopalapuram,13.046059608459473,80.25746154785156,Hotel Savera Chennai,13.045591987555937,80.26113193026698,Hotel
1138,Gopalapuram,13.046059608459473,80.25746154785156,Illusions - The Madras Pub,13.044466315843708,80.26359936301247,Pub
1139,Gopalapuram,13.046059608459473,80.25746154785156,Malgudi,13.046428298370012,80.26142815163271,Indian Restaurant
1140,Gopalapuram,13.046059608459473,80.25746154785156,Tandoori Tadakka,13.044468273078097,80.26626233736559,Restaurant
1141,Gopalapuram,13.046059608459473,80.25746154785156,Charminar,13.048581281005424,80.26042099489048,Indian Restaurant
1142,Gopalapuram,13.046059608459473,80.25746154785156,New Woodlands Hotel,13.04524089215032,80.26218846039147,Hotel
1143,Gopalapuram,13.046059608459473,80.25746154785156,Vrindavan,13.045249328342509,80.26221428569129,Indian Restaurant
1144,Gopalapuram,13.046059608459473,80.25746154785156,Krishna Restaurant - Woodlands,13.045185004424305,80.26210705493489,Indian Restaurant
1145,Gopalapuram,13.046059608459473,80.25746154785156,Baskin & Robbins,13.047296434235577,80.25431655226849,Ice Cream Shop
1146,Gopalapuram,13.046059608459473,80.25746154785156,Kozhi Idly,13.04745066388697,80.26541855229493,Indian Restaurant
1147,Gopalapuram,13.046059608459473,80.25746154785156,Midnight Express,13.040943959164158,80.25851258759428,Indian Restaurant
1148,Gopalapuram,13.046059608459473,80.25746154785156,Samco,13.038096529473918,80.25652624656206,Indian Restaurant
1149,Gopalapuram,13.046059608459473,80.25746154785156,In & Out,13.049494759095847,80.25303857895145,Department Store
1150,Gopalapuram,13.046059608459473,80.25746154785156,Anjappar,13.044577377473528,80.26579436815783,Indian Restaurant
1151,Gopalapuram,13.046059608459473,80.25746154785156,Hotel Ponnusamy,13.049504137234935,80.26219687704334,Indian Restaurant
1152,Gopalapuram,13.046059608459473,80.25746154785156,French Loaf,13.055051338743384,80.25779779440023,Bakery
1153,Gopalapuram,13.046059608459473,80.25746154785156,Deccan Plaza,13.046562736915401,80.26650052872466,Hotel Bar
1154,Gopalapuram,13.046059608459473,80.25746154785156,Elite's Delite,13.049524972254448,80.25306680742496,Snack Place
1155,Gopalapuram,13.046059608459473,80.25746154785156,Pizza Hut,13.044502437689976,80.26561919499952,Pizza Place
1156,Gopalapuram,13.046059608459473,80.25746154785156,Ajantha,13.047925239955877,80.26608269350639,Smoke Shop
1157,Gopalapuram,13.046059608459473,80.25746154785156,Hindustan Trading Company,13.047248292986948,80.26630588733468,Arts & Crafts Store
1158,Gopalapuram,13.046059608459473,80.25746154785156,Kovai pazhamudir cholai,13.038628375728322,80.25251613643944,Fruit & Vegetable Store
1159,Gopalapuram,13.046059608459473,80.25746154785156,Shoppers Stop,13.045268613761762,80.2482851765919,Clothing Store
1160,Mylapore,13.044429779052734,80.26693725585938,The Brew Room,13.045472837636893,80.26096006257893,Café
1161,Mylapore,13.044429779052734,80.26693725585938,Hotel Saravana Bhavan,13.044409912548184,80.26412494093498,Vegetarian / Vegan Restaurant
1162,Mylapore,13.044429779052734,80.26693725585938,Hotel Clarion,13.043756942291,80.27109624722453,Hotel
1163,Mylapore,13.044429779052734,80.26693725585938,TOVO infusion,13.044976577071765,80.26176500202898,Comfort Food Restaurant
1164,Mylapore,13.044429779052734,80.26693725585938,Tandoori Tadakka,13.044468273078097,80.26626233736559,Restaurant
1165,Mylapore,13.044429779052734,80.26693725585938,Wangs Kitchen,13.042976243864059,80.26820028931806,Chinese Restaurant
1166,Mylapore,13.044429779052734,80.26693725585938,Novelty Tea House,13.04454759968446,80.26677615252676,Indian Restaurant
1167,Mylapore,13.044429779052734,80.26693725585938,Z The Tapas Bar & Restaurant,13.045807861696787,80.25801341570235,Bar
1168,Mylapore,13.044429779052734,80.26693725585938,Imagine iStore,13.044340059308322,80.25977858595998,Electronics Store
1169,Mylapore,13.044429779052734,80.26693725585938,Fitness One,13.044031364065846,80.25899043479876,Gym
1170,Mylapore,13.044429779052734,80.26693725585938,Cream Stone,13.041228890933489,80.25858021797507,Ice Cream Shop
1171,Mylapore,13.044429779052734,80.26693725585938,Grand Siam,13.04442704534859,80.26680126665723,Thai Restaurant
1172,Mylapore,13.044429779052734,80.26693725585938,Illusions - The Madras Pub,13.044466315843708,80.26359936301247,Pub
1173,Mylapore,13.044429779052734,80.26693725585938,Maris Hotel Chennai,13.04560312930525,80.25782638518567,Hotel
1174,Mylapore,13.044429779052734,80.26693725585938,Kaidi Kitchen,13.044599249699667,80.2614578572221,Restaurant
1175,Mylapore,13.044429779052734,80.26693725585938,Sri Krishna Sweets,13.04461320958606,80.26770050418253,Indian Restaurant
1176,Mylapore,13.044429779052734,80.26693725585938,Music Academy,13.045824692206624,80.25964792592062,Concert Hall
1177,Mylapore,13.044429779052734,80.26693725585938,Narada Gana Sabha,13.041440203551193,80.258630304959,Concert Hall
1178,Mylapore,13.044429779052734,80.26693725585938,BAY 146,13.045470144427185,80.2611212360205,Lounge
1179,Mylapore,13.044429779052734,80.26693725585938,Kozhi Idly,13.04745066388697,80.26541855229493,Indian Restaurant
1180,Mylapore,13.044429779052734,80.26693725585938,Freeze Zone,13.042956676622032,80.25949809266112,Ice Cream Shop
1181,Mylapore,13.044429779052734,80.26693725585938,Domino's Pizza,13.044333457026559,80.26885896513717,Pizza Place
1182,Mylapore,13.044429779052734,80.26693725585938,Snofield,13.045162944872892,80.25963753247012,Dessert Shop
1183,Mylapore,13.044429779052734,80.26693725585938,Cafe Coffee Day,13.04363159863631,80.2733770165258,Coffee Shop
1184,Mylapore,13.044429779052734,80.26693725585938,Copper Chimney,13.045660803162205,80.25805863141214,Indian Restaurant
1185,Mylapore,13.044429779052734,80.26693725585938,Nageshwara Rao Park,13.036376658264185,80.26336669921875,Park
1186,Mylapore,13.044429779052734,80.26693725585938,Amaravathi Restaurant,13.04513833034845,80.25955960925076,South Indian Restaurant
1187,Mylapore,13.044429779052734,80.26693725585938,Anjappar,13.044577377473528,80.26579436815783,Indian Restaurant
1188,Mylapore,13.044429779052734,80.26693725585938,Lifestyle,13.043163189317086,80.27381278095699,Department Store
1189,Mylapore,13.044429779052734,80.26693725585938,Currytown (The Taste of North),13.045948147773743,80.26144087314606,Indian Restaurant
1190,Mylapore,13.044429779052734,80.26693725585938,New Woodlands Hotel,13.04524089215032,80.26218846039147,Hotel
1191,Mylapore,13.044429779052734,80.26693725585938,Kentucky Fried Chicken (KFC),13.043088732717676,80.27397396187186,Fast Food Restaurant
1192,Mylapore,13.044429779052734,80.26693725585938,Vrindavan,13.045249328342509,80.26221428569129,Indian Restaurant
1193,Mylapore,13.044429779052734,80.26693725585938,Idli Vilas,13.045112194333646,80.26126482973085,Indian Restaurant
1194,Mylapore,13.044429779052734,80.26693725585938,Malgudi,13.046428298370012,80.26142815163271,Indian Restaurant
1195,Mylapore,13.044429779052734,80.26693725585938,Hotel Savera Chennai,13.045591987555937,80.26113193026698,Hotel
1196,Mylapore,13.044429779052734,80.26693725585938,Krishna Restaurant - Woodlands,13.045185004424305,80.26210705493489,Indian Restaurant
1197,Mylapore,13.044429779052734,80.26693725585938,Gormei Market,13.042822112143945,80.26004118637397,Grocery Store
1198,Mylapore,13.044429779052734,80.26693725585938,Don Pepe Tex Mex,13.045616743298325,80.25806365691723,Mexican Restaurant
1199,Mylapore,13.044429779052734,80.26693725585938,Deccan Plaza,13.046562736915401,80.26650052872466,Hotel Bar
1200,Mylapore,13.044429779052734,80.26693725585938,Charminar,13.048581281005424,80.26042099489048,Indian Restaurant
1201,Mylapore,13.044429779052734,80.26693725585938,Thaligai,13.037553,80.26319,Buffet
1202,Mylapore,13.044429779052734,80.26693725585938,Inox Movies,13.043143746311724,80.27388215231291,Multiplex
1203,Mylapore,13.044429779052734,80.26693725585938,Subway,13.043467328128495,80.27492834000468,Sandwich Place
1204,Mylapore,13.044429779052734,80.26693725585938,Pizza Hut,13.044502437689976,80.26561919499952,Pizza Place
1205,Mylapore,13.044429779052734,80.26693725585938,Chennai Citi Centre,13.04323246842718,80.27384903381338,Shopping Mall
1206,Mylapore,13.044429779052734,80.26693725585938,Midnight Express,13.040943959164158,80.25851258759428,Indian Restaurant
1207,Mylapore,13.044429779052734,80.26693725585938,Hotel Ponnusamy,13.049504137234935,80.26219687704334,Indian Restaurant
1208,Mylapore,13.044429779052734,80.26693725585938,Mahamudra Restaurant,13.036788500874618,80.2625084014036,Indian Restaurant
1209,Mylapore,13.044429779052734,80.26693725585938,Barista,13.042857013216148,80.27385950088501,Coffee Shop
1210,Mylapore,13.044429779052734,80.26693725585938,MAX,13.03719986410803,80.26669394764018,Clothing Store
1211,Mylapore,13.044429779052734,80.26693725585938,Ajantha,13.047925239955877,80.26608269350639,Smoke Shop
1212,Mylapore,13.044429779052734,80.26693725585938,Subway,13.043027689449303,80.2740955277772,American Restaurant
1213,Mylapore,13.044429779052734,80.26693725585938,Spencer's Daily,13.047915034025433,80.26415264950735,Department Store
1214,Mylapore,13.044429779052734,80.26693725585938,Dewberry's,13.04544674678168,80.27180791438467,Italian Restaurant
1215,Mylapore,13.044429779052734,80.26693725585938,Cafe Amin,13.051824285540713,80.26415394767048,Indian Restaurant
1216,Mylapore,13.044429779052734,80.26693725585938,"Basics Life. Chennai, Mylapore",13.043229654812446,80.27354575835253,Men's Store
1217,Mylapore,13.044429779052734,80.26693725585938,Fruitpunch,13.043176631650518,80.27442756500704,Juice Bar
1218,Mylapore,13.044429779052734,80.26693725585938,Fillin Quick Services Restaurant,13.048939393232914,80.25954993075892,Restaurant
1219,Egmore,13.074529647827148,80.2626724243164,Madras Hotel Ashoka Chennai,13.072522981703962,80.2606820806733,Motel
1220,Egmore,13.074529647827148,80.2626724243164,Fruit shop on greams road,13.074158485398215,80.26209974777065,Farmers Market
1221,Egmore,13.074529647827148,80.2626724243164,Sandwich Shop,13.06900028261447,80.25728775040206,Sandwich Place
1222,Egmore,13.074529647827148,80.2626724243164,Flower Drum,13.07143864073082,80.25928058671603,Thai Restaurant
1223,Egmore,13.074529647827148,80.2626724243164,Ramada Chennai Egmore,13.076835788580052,80.26516719479804,Hotel
1224,Egmore,13.074529647827148,80.2626724243164,Mathsya,13.07504186255991,80.25787788595088,Indian Restaurant
